effectID,effectName,effectCategory,preExpression,postExpression,description,guid,iconID,isOffensive,isAssistance,durationAttributeID,trackingSpeedAttributeID,dischargeAttributeID,rangeAttributeID,falloffAttributeID,disallowAutoRepeat,published,displayName,isWarpSafe,rangeChance,electronicChance,propulsionChance,distribution,sfxName,npcUsageChanceAttributeID,npcActivationChanceAttributeID,fittingUsageChanceAttributeID,modifierInfo
3327,oreCapitalShipSkillMultiplier4,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1244
  modifyingAttributeID: 280
  operation: 0
"
3331,eliteBonusCommandShipArmorHP1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 265
  modifyingAttributeID: 1000
  operation: 6
"
3335,shipArmorEmResistanceMC2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 267
  modifyingAttributeID: 659
  operation: 6
"
3336,shipArmorExplosiveResistanceMC2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 268
  modifyingAttributeID: 659
  operation: 6
"
3339,shipArmorKineticResistanceMC2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 269
  modifyingAttributeID: 659
  operation: 6
"
3340,shipArmorThermalResistanceMC2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 270
  modifyingAttributeID: 659
  operation: 6
"
3343,eliteBonusHeavyInterdictorsProjectileFalloff1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 1246
  operation: 6
  skillTypeID: 3305
"
3344,heavyInterdictorsSkillMultiplier1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1246
  modifyingAttributeID: 280
  operation: 0
"
3345,heavyInterdictorsSkillMultiplier2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1247
  modifyingAttributeID: 280
  operation: 0
"
3355,eliteBonusHeavyInterdictorHeavyMissileVelocityBonus1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 1246
  operation: 6
  skillTypeID: 3324
"
3356,eliteBonusHeavyInterdictorHeavyAssaultMissileVelocityBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 1246
  operation: 6
  skillTypeID: 25719
"
3357,eliteBonusHeavyInterdictorLightMissileVelocityBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: OwnerRequiredSkillModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 1246
  operation: 6
  skillTypeID: 3321
"
3358,electronicAttackShipsSkillMultiplier1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1249
  modifyingAttributeID: 280
  operation: 0
"
3359,electronicAttackShipsSkillMultiplier2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1250
  modifyingAttributeID: 280
  operation: 0
"
3366,shipRemoteSensorDampenerCapNeedGF,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 208
  modifiedAttributeID: 6
  modifyingAttributeID: 462
  operation: 6
"
3367,eliteBonusElectronicAttackShipWarpScramblerMaxRange1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 52
  modifiedAttributeID: 54
  modifyingAttributeID: 1249
  operation: 6
"
3369,eliteBonusElectronicAttackShipECMOptimalRange1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 201
  modifiedAttributeID: 54
  modifyingAttributeID: 1249
  operation: 6
"
3370,eliteBonusElectronicAttackShipStasisWebMaxRange1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 65
  modifiedAttributeID: 54
  modifyingAttributeID: 1249
  operation: 6
"
3371,eliteBonusElectronicAttackShipWarpScramblerCapNeed2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 52
  modifiedAttributeID: 6
  modifyingAttributeID: 1250
  operation: 6
"
3374,eliteBonusElectronicAttackShipSignatureRadius2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 552
  modifyingAttributeID: 1250
  operation: 6
"
3379,implantHardwiringABcapacitorNeed,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 317
  operation: 6
  skillTypeID: 3450
"
3380,warpDisruptSphere,None,None,None,None,effects.WarpDisruptFieldGenerating,None,1,0,73,None,6,103,None,0,0,None,0,0,0,0,None,None,None,None,None,"null
...
"
3392,eliteBonusBlackOpsLargeEnergyTurretTracking1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 1257
  operation: 6
  skillTypeID: 3309
"
3403,eliteBonusBlackOpsCloakVelocity2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 306
  modifyingAttributeID: 1258
  operation: 0
  skillTypeID: 11579
"
3404,blackOpsSkillMultiplier1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1257
  modifyingAttributeID: 280
  operation: 0
"
3405,blackOpsSkillMultiplier2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1258
  modifyingAttributeID: 280
  operation: 0
"
3406,eliteBonusBlackOpsMaxVelocity1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 37
  modifyingAttributeID: 1257
  operation: 6
"
3408,violatorsSkillMultiplier1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1265
  modifyingAttributeID: 280
  operation: 0
"
3409,violatorsSkillMultiplier2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 1266
  modifyingAttributeID: 280
  operation: 0
"
3415,eliteBonusViolatorsLargeEnergyTurretDamageRole1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 1268
  operation: 6
  skillTypeID: 3309
"
3416,eliteBonusViolatorsLargeHybridTurretDamageRole1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 1268
  operation: 6
  skillTypeID: 3307
"
3417,eliteBonusViolatorsLargeProjectileTurretDamageRole1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 1268
  operation: 6
  skillTypeID: 3308
"
3424,eliteBonusViolatorsLargeHybridTurretTracking1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 1265
  operation: 6
  skillTypeID: 3307
"
3425,eliteBonusViolatorsLargeProjectileTurretTracking1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 1265
  operation: 6
  skillTypeID: 3308
"
3427,eliteBonusViolatorsTractorBeamMaxRangeRole2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 54
  modifyingAttributeID: 1269
  operation: 6
"
3439,eliteBonusViolatorsEwTargetPainting1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 554
  modifyingAttributeID: 1265
  operation: 6
  skillTypeID: 19921
"
3447,shipBonusPTFalloffMB1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 158
  modifyingAttributeID: 490
  operation: 6
  skillTypeID: 3308
"
3466,eliteBonusElectronicAttackShipRechargeRate2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 55
  modifyingAttributeID: 1250
  operation: 6
"
3467,eliteBonusElectronicAttackShipCapacitorCapacity2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 482
  modifyingAttributeID: 1250
  operation: 6
"
3468,eliteBonusHeavyInterdictorsWarpDisruptFieldGeneratorWarpScrambleRange2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 899
  modifiedAttributeID: 103
  modifyingAttributeID: 1247
  operation: 6
"
3473,eliteBonusViolatorsTractorBeamMaxTractorVelocityRole3,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 650
  modifiedAttributeID: 1045
  modifyingAttributeID: 1279
  operation: 6
"
3478,shipLaserDamagePirateBattleship,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 793
  operation: 6
  skillTypeID: 3309
"
3480,shipTrackingBonusAB,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 585
  operation: 6
  skillTypeID: 3309
"
3483,shipBonusMediumEnergyTurretDamagePirateFaction,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 793
  operation: 6
  skillTypeID: 3306
"
3484,shipBonusMediumEnergyTurretTrackingAC2,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 656
  operation: 6
  skillTypeID: 3306
"
3487,shipBonusSmallEnergyTurretDamagePirateFaction,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 64
  modifyingAttributeID: 793
  operation: 6
  skillTypeID: 3303
"
3489,shipBonusSmallEnergyTurretTracking2AF,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 160
  modifyingAttributeID: 485
  operation: 6
  skillTypeID: 3303
"
3493,rorqualCargoScanRangeBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 47
  modifiedAttributeID: 126
  modifyingAttributeID: 1235
  operation: 6
"
3494,rorqualSurveyScannerRangeBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 49
  modifiedAttributeID: 197
  modifyingAttributeID: 1234
  operation: 6
"
3495,shipCapPropulsionJamming,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 6
  modifyingAttributeID: 1280
  operation: 6
  skillTypeID: 3435
"
3496,setBonusThukker,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: LocationGroupModifier
  groupID: 300
  modifiedAttributeID: 151
  modifyingAttributeID: 1282
  operation: 0
"
3498,setBonusSisters,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: LocationGroupModifier
  groupID: 300
  modifiedAttributeID: 846
  modifyingAttributeID: 1284
  operation: 0
"
3499,setBonusSyndicate,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: LocationGroupModifier
  groupID: 300
  modifiedAttributeID: 1126
  modifyingAttributeID: 1291
  operation: 0
"
3500,miningLaserMaxRangeMultBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 54
  modifiedAttributeID: 54
  modifyingAttributeID: 243
  operation: 4
"
3513,setBonusMordus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: LocationGroupModifier
  groupID: 300
  modifiedAttributeID: 294
  modifyingAttributeID: 1293
  operation: 0
"
3514,Interceptor2WarpScrambleRange,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 52
  modifiedAttributeID: 54
  modifyingAttributeID: 804
  operation: 6
"
3519,weaponUpgradesCpuNeedBonusPostPercentCpuLocationShipModulesRequiringBombLauncher,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationGroupModifier
  groupID: 862
  modifiedAttributeID: 50
  modifyingAttributeID: 310
  operation: 6
"
3520,skillAdvancedWeaponUpgradesPowerNeedBonusBombLaunchers,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 30
  modifyingAttributeID: 323
  operation: 6
  skillTypeID: 28073
"
3521,skillNaniteOperationRepairCost,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: charID
  func: ItemModifier
  modifiedAttributeID: 1277
  modifyingAttributeID: 1294
  operation: 6
"
3522,skillNaniteOperationRepairCostLevel,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 1294
  modifyingAttributeID: 280
  operation: 0
"
3524,skillNaniteInterfacingRepairTimeLevel,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 1295
  modifyingAttributeID: 280
  operation: 0
"
3526,cynosuralTheoryConsumptionBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 714
  modifyingAttributeID: 1296
  operation: 6
  skillTypeID: 21603
"
3527,skillConsumptionQuantityBonusPercentageSkillLevel,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: itemID
  func: ItemModifier
  modifiedAttributeID: 1296
  modifyingAttributeID: 280
  operation: 0
"
3528,drawbackCapacitorRecharge,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 55
  modifyingAttributeID: 1138
  operation: 6
"
3530,eliteBonusBlackOpsAgiliy1,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 70
  modifyingAttributeID: 1257
  operation: 6
"
3532,skillJumpDriveConsumptionAmountBonusPercentage,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: ItemModifier
  modifiedAttributeID: 868
  modifyingAttributeID: 1296
  operation: 6
"
3557,gunneryMaxRangeBonus,None,None,None,None,None,0,0,0,None,None,None,None,None,0,0,None,0,0,0,0,None,None,None,None,None,"- domain: shipID
  func: LocationRequiredSkillModifier
  modifiedAttributeID: 54
  modifyingAttributeID: 351
  operation: 6
  skillTypeID: 3300
"
