attributeID,attributeName,description,iconID,defaultValue,published,displayName,unitID,stackable,highIsGood,categoryID
995,Passive Explosive Damage Resistance Bonus,,1395,0.0,1,Passive Explosive Damage Resistance Bonus,105,0,0,7
996,Passive Kinetic Damage Resistance Bonus,,1393,0.0,1,Passive Kinetic Damage Resistance Bonus,105,0,0,7
997,Passive Thermal Damage Resistance Bonus,,1394,0.0,1,Passive Thermal Damage Resistance Bonus,105,0,0,7
998,None,Can have research and manufacturing functionality,0,0.0,0,None,None,1,1,9
999,None,,0,0.0,0,None,None,1,1,9
1000,None,,0,0.0,0,None,None,1,1,9
1001,None,Multiplier used to calculate amount of quantity used for jumping via portals based on mass of ship.,0,0.0,0,None,None,1,1,9
1002,None,,0,300000.0,0,None,101,1,1,9
1003,None,,0,0.0,0,None,None,1,1,9
1004,None,,0,0.0,0,None,None,1,1,9
1005,Jump portal activation cost,,90,0.0,1,Jump portal activation cost,114,1,1,7
1006,None,,0,0.0,0,None,None,1,1,2
1007,None,,0,0.0,0,None,None,1,1,2
1008,None,,0,0.0,0,None,None,1,1,2
1009,None,,0,0.0,0,None,None,1,1,3
1010,None,,0,0.0,0,None,None,1,1,3
1011,None,,0,0.0,0,None,None,1,1,3
1012,None,eliteBonusInterdictors1,0,0.0,0,None,None,1,1,9
1013,None,eliteBonusInterdictors2,0,0.0,0,None,None,1,1,9
1014,Cannot Auto Repeat,"If set, this module cannot be activated and made to autorepeat.",0,0.0,1,Cannot Auto Repeat,137,1,1,7
1015,None,,0,1.0,0,None,None,1,1,9
1016,None,,0,1.0,0,None,None,1,1,9
1017,None,,0,1.0,0,None,None,1,1,9
1018,None,,0,1.0,0,None,None,1,1,9
1019,None,,0,1.0,0,None,None,1,1,9
1020,None,,0,1.0,0,None,None,1,1,9
1021,None,,0,15000.0,0,None,None,1,1,9
1022,None,,0,1.0,0,None,None,1,1,9
1023,None,,0,1.0,0,None,None,1,1,9
1024,None,,0,1.0,0,None,None,1,1,9
1025,None,,0,0.0,0,None,None,1,1,9
1026,None,,0,0.0,0,None,None,1,1,9
1027,Gravimetric Strength,,2028,0.0,1,Gravimetric Strength,105,1,1,7
1028,Ladar Strength,,2030,0.0,1,Ladar Strength,105,1,1,7
1029,Magnetometric Strength,,2029,0.0,1,Magnetometric Strength,105,1,1,7
1030,Radar Strength,,2031,0.0,1,Radar Strength,105,1,1,7
1031,Control Tower Size,"numeric classification for tower size
",0,1.0,1,Control Tower Size,117,1,1,7
1032,Restricted To Security Level Of At Most,The maximum security level at which the structure can be anchored. Used as a non-functional display attribute on some deployables.,0,1.0,1,Restricted To Security Level Of At Most,None,1,1,7
1033,None,Whether the structure requires the anchorers alliance to hold sovereignty in the system for it to be anchorable.  Only enforced if the security level is 0.4 or less.,0,0.0,0,None,None,1,1,9
1034,Cloak Reactivation Delay,,None,30000.0,1,Cloak Reactivation Delay,101,0,1,37
1035,None,,0,20000.0,0,None,101,1,1,9
1045,Maximum Tractor Velocity,The maximum speed that the tractor beam draws objects closer at.,1389,0.0,1,Maximum Tractor Velocity,10,1,1,7
1047,None,If set to 1 then this skill can not be trained on accounts that are marked as Alpha Clone. Any other value (although you should probably use 0) will result in all accounts being able to train this skill.,0,1.0,0,None,None,1,1,9
1048,None,,0,0.0,0,None,None,1,1,9
1073,Number of Jump Clones Allowed,,0,0.0,1,Number of Jump Clones Allowed,121,1,1,7
1074,Banned in Empire Space,"If set on a charge or module type, will prevent it from being activated in empire space.",0,0.0,1,Banned in Empire Space,137,1,1,9
1075,None,"If present on a type which is used like a missile, signifies that it should never do damage (whether it has any to do or not).",0,0.0,0,None,None,1,1,9
1076,Velocity Modifier,,1389,0.0,1,Velocity Modifier,121,1,1,7
1077,Drone Modules,,0,0.0,1,Drone Modules,None,1,1,10
1079,Capacitor Modifier,"Autogenerated skill attribute, CapacitorCapacityBonus",0,0.0,1,Capacitor Modifier,105,1,1,5
1080,None,,0,0.0,0,None,None,1,1,9
1081,None,,0,0.0,0,None,None,1,1,9
1082,Cpu Penalty,,0,0.0,1,Cpu Penalty,105,1,0,1
1083,Armor Hitpoint Bonus,,1383,0.0,1,Armor Hitpoint Bonus,121,1,1,3
1084,Velocity Modifier,,1389,0.0,1,Velocity Modifier,121,1,1,7
1085,None,Module consumption mechanic uses fuel cargo. Ships that have this with value of 1 can have fuel cargo. Need fuelCargoCapacity set as well.,0,0.0,0,None,None,1,1,9
1086,Fuel Cargo Capacity,Used for ships that are supposed to be able to use fuel.,0,0.0,1,Fuel Cargo Capacity,None,1,1,7
1087,Booster Slot,Whether an item is a booster or not.,0,0.0,1,Booster Slot,136,1,1,7
1088,None,"Internally set expiry time for objects which expire, so that the client knows when.",0,0.0,0,None,None,1,1,9
1089,Chance of Side Effect,,0,0.0,1,Chance of Side Effect,127,1,1,7
1090,None,,0,0.0,0,None,127,1,1,9
1091,None,,0,0.0,0,None,127,1,1,9
1092,None,,0,0.0,0,None,127,1,1,9
1093,None,,0,0.0,0,None,127,1,1,9
1094,Capacitor Capacity Bonus,,0,0.0,1,Capacitor Capacity Bonus,105,1,1,5
1095,Shield Boost Bonus,,0,0.0,1,Shield Boost Bonus,105,1,1,2
1096,Shield Capacity Bonus,,0,0.0,1,Shield Capacity Bonus,105,1,1,2
1097,Explosion Velocity,,0,0.0,1,Explosion Velocity,105,1,1,7
1098,Optimal Range Bonus,,0,0.0,1,Optimal Range Bonus,105,1,1,7
1099,Side Effect Penalty,,0,0.0,1,Side Effect Penalty,105,1,1,7
1100,None,,0,0.0,0,None,None,1,1,9
1101,None,,0,0.0,0,None,None,1,1,9
1102,None,,0,0.0,0,None,None,1,1,9
1103,None,,0,0.0,0,None,None,1,1,9
1104,Maximum Velocity Bonus,,0,0.0,1,Maximum Velocity Bonus,105,1,1,7
1105,Armor Hitpoint Penalty,,0,0.0,1,Armor Hitpoint Penalty,105,1,1,3
1106,Missile Maximum Velocity Bonus,,0,0.0,1,Missile Maximum Velocity Bonus,105,1,1,7
1107,Armor Repaired Bonus,,0,0.0,1,Armor Repaired Bonus,105,1,1,3
1108,falloff bonus,,0,0.0,1,falloff bonus,105,1,1,7
1109,Tracking Speed bonus,,0,0.0,1,Tracking Speed bonus,105,1,1,6
1110,Explosion Radius Bonus,,0,0.0,1,Explosion Radius Bonus,105,1,1,7
1111,Optimal Range Bonus,,0,0.0,1,Optimal Range Bonus,105,1,1,7
1112,None,Modifies base chance of successful invention,0,0.0,0,None,104,1,1,9
1113,None,Modifies the mineral efficiency of invented BPCs,0,0.0,0,None,120,1,1,9
1114,None,Modifies the time efficiency of invented BPCs,0,0.0,0,None,None,1,1,9
1115,None,Used to show usable decryptors when starting reverse engineering based on data interface,0,0.0,0,None,None,1,1,9
1116,None,The strength of the probe.,0,0.0,1,None,None,1,1,7
1117,None,,0,0.0,1,None,None,1,1,7
1118,None,,0,0.0,1,None,None,1,1,7
1119,None,,0,0.0,1,None,None,1,1,7
1120,None,,0,0.0,1,None,None,1,1,7
1121,None,,0,0.0,1,None,None,1,1,7
1122,None,Max groups that a character can scan for with probes. Default is 0 and max groups will be 5 with a single skill adding 1 per skill level.,0,0.0,0,None,None,1,1,9
1123,None,How long this probe has to scan until it can obtain results.,0,60000.0,1,None,101,1,1,7
1124,None,Modifies the max runs in a blueprint created through invention,0,0.0,0,None,None,1,1,9
1125,Negative Side Effect Chance Bonus,,0,0.0,1,Negative Side Effect Chance Bonus,105,1,1,7
1126,Side effect Modifier,,0,0.0,1,Side effect Modifier,105,1,1,7
1127,None,Links blueprints to the data interface required to reverse engineer it,0,0.0,0,None,None,1,1,9
1128,None,Datacore required to reverse engineer this blueprint,0,0.0,0,None,None,1,1,9
1129,None,Datacore required to reverse engineer this blueprint,0,0.0,1,None,None,1,1,7
1130,ECM Strength Bonus,,0,0.0,1,ECM Strength Bonus,105,1,1,7
1131,Mass Modifier,,76,0.0,1,Mass Modifier,105,1,1,7
1132,Calibration,Attribute on ships used for ship upgrades,2887,0.0,1,Calibration,120,1,1,7
1133,None,Used to increase signature radius of entity when it activates Max Velocity. Used to fake MWD sig radius increase.,0,6.0,0,None,None,1,1,17
1134,None,,0,0.0,0,None,None,1,1,9
1135,None,,0,0.0,0,None,None,1,1,9
1136,None,Helper attribute for distribution dungeons.,0,0.0,0,None,120,1,1,9
1137,Rig Slots,The number of rig slots on the ship.,3266,0.0,0,Rig Slots,122,1,1,1
1138,Drawback,used on rigs,2887,10.0,1,Drawback,105,1,1,7
1139,Rig Drawback Reduction,,0,10.0,1,Rig Drawback Reduction,105,1,1,7
1141,Armor Hitpoint Penalty,,0,0.0,1,Armor Hitpoint Penalty,105,1,1,7
1142,Armor Repair Amount Penalty,,0,0.0,1,Armor Repair Amount Penalty,105,1,1,7
1143,Shield Capacity Penalty,,0,0.0,1,Shield Capacity Penalty,105,1,1,7
1144,Turret Optimal Range Penalty,,0,0.0,1,Turret Optimal Range Penalty,105,1,1,7
1145,Turret Tracking Penalty,,0,0.0,1,Turret Tracking Penalty,105,1,1,7
1146,Turret Falloff Penalty,,0,0.0,1,Turret Falloff Penalty,105,1,1,7
1147,Explosion Velocity Penalty,,0,0.0,1,Explosion Velocity Penalty,105,1,1,7
1148,Missile Velocity Penalty,,0,0.0,1,Missile Velocity Penalty,105,1,1,7
1149,Missile Explosion Radius Penalty,,0,0.0,1,Missile Explosion Radius Penalty,105,1,1,7
1150,Capacitor Capacity Penalty,,0,0.0,1,Capacitor Capacity Penalty,105,1,1,7
1151,Velocity Penalty,,0,0.0,1,Velocity Penalty,105,1,1,7
1152,None,How much the upgrades installed on this ship are using of its upgrade capacity.,0,0.0,0,None,None,1,1,7
1153,Calibration cost,How much of the upgrade capacity is used when this is fitted to a ship.,2887,0.0,1,Calibration cost,None,1,1,1
1154,Rig Slots,How many rigs can by fitted to this ship.,3266,0.0,1,Rig Slots,122,1,1,1
1155,RP Cost,How much the datacore costs in RPs when being bought from research agents (not used anymore),0,100.0,1,RP Cost,120,1,1,7
1156,Maximum Scan Deviation Modifier,,0,0.0,1,Maximum Scan Deviation Modifier,105,1,1,7
1157,None,,0,0.0,0,None,None,1,1,9
1158,Untargetable,Attribute to disallow targetting.,0,0.0,0,Untargetable,137,1,1,7
1159,Armor Hitpoint Bonus,,1383,0.0,1,Armor Hitpoint Bonus,113,1,1,3
1160,Access Difficulty Bonus Modifier,,0,0.0,1,Access Difficulty Bonus Modifier,105,1,1,7
1161,None,"Used for the scan frequency probe to give results on scan strength types instead of location. 0 = false, 1 = true",0,0.0,0,None,None,1,1,9
1162,None,The amount of milliseconds before the wreck dissapears. Note: this only applies to NPC wrecks or empty player wrecks.,0,7200000.0,0,None,None,1,1,9
1163,None,,0,1.0,0,None,None,1,1,9
1164,Afterburner and Microwarpdrive Maximum Velocity Bonus,Afterburner and Microwarpdrive Max Velocity Bonus,1389,0.0,1,Afterburner and Microwarpdrive Maximum Velocity Bonus,105,1,1,7
1165,Minimum Anchoring Distance From Starbase Shield,Minimum distance where a starbase structure can be anchored at from the control tower shield extremity in meters.,0,0.0,1,Minimum Anchoring Distance From Starbase Shield,1,1,1,7
1167,Player Controllable,If a starbase structure has this attribute = 1 then it can be controlled by owners with infrastructure tactical officer skill and corp role.,413,0.0,1,Player Controllable,137,1,1,7
1168,None,Whether an object is incapacitated or not. Boolean.,None,0.0,0,None,None,1,1,9
1169,Generic Sensor Strength,Sensor strength all types,0,0.0,1,Generic Sensor Strength,120,0,1,7
1170,Armor Repair Amount,Amount of armor healed by structure repair effects,0,0.0,1,Armor Repair Amount,None,1,1,7
1171,Shield Repair Amount,Amount of shield healed by structure repair effects,0,0.0,1,Shield Repair Amount,None,1,1,7
1172,None,Value modified by remote starbase structure repair effects (should be 0 unless the structure repairs itself),0,0.0,0,None,None,1,1,7
1173,None,Value modified by remote starbase structure repair effects (should be 0 unless the structure repairs itself),0,0.0,0,None,None,1,1,9
1174,None,How many starbase structures a character control.,0,0.0,1,None,None,1,1,7
1175,None,,None,0.0,1,None,None,1,1,52
1176,None,,None,0.0,1,None,None,1,1,52
1177,None,,None,0.0,1,None,None,1,1,52
1178,None,,None,0.0,0,None,None,1,1,52
1179,None,,None,0.0,0,None,None,1,1,52
1180,None,,None,0.0,0,None,None,1,1,52
1181,Overload Duration Modifier,,1386,0.0,1,Overload Duration Modifier,105,1,1,7
1182,None,,None,0.0,0,None,None,1,1,52
1183,None,,None,0.0,0,None,None,1,1,52
1184,None,,None,0.0,0,None,None,1,1,52
1185,Required Sovereignty Level,Whether the structure requires the onliner's alliance to hold sovereignty in the system for it to be onlineable.,0,0.0,1,Required Sovereignty Level,None,1,1,7
1190,EW Capacitor Need Bonus,Bonus attribute for capacitor need of EW and propulsion jamming.,1400,0.0,1,EW Capacitor Need Bonus,105,1,1,7
1191,Maximum Active Drone Modifier,,0,0.0,1,Maximum Active Drone Modifier,105,1,1,7
1192,Triage CPU Need Bonus,Bonus for CPU requirement of Triage Modules.,0,0.0,1,Triage CPU Need Bonus,105,1,1,7
1193,Burst Projector Duration Bonus,Bonus to duration of modules requiring projected ECM.,0,0.0,1,Burst Projector Duration Bonus,105,1,1,7
1194,Projected ECM CPU Need Bonus,Bonus for CPU requirement of projected electronic counter measures.,0,0.0,1,Projected ECM CPU Need Bonus,105,1,1,7
1195,Maximum Anchoring Amount per Solar System,How many structures in this group can be anchored for the same alliance per solar system.  0 means there is no limit.,0,0.0,1,Maximum Anchoring Amount per Solar System,None,1,1,7
1196,None,,None,0.0,0,None,None,1,1,52
1198,None,,None,0.0,0,None,None,1,1,52
1199,None,,None,0.0,0,None,None,1,1,52
1200,None,,None,0.0,0,None,None,1,1,52
1205,Overload rate of fire bonus,,1386,0.0,1,Overload rate of fire bonus,105,1,0,7
1206,Overload duration bonus,,1386,0.0,1,Overload duration bonus,105,1,0,7
1207,None,,0,0.0,0,None,None,1,1,9
1208,Overload hardening bonus,,1386,0.0,1,Overload hardening bonus,105,1,1,7
1209,Bomb Deployment CPU Bonus,Multiplier to CPU need of modules requireing Bomb Deployment,0,0.0,1,Bomb Deployment CPU Bonus,104,1,1,7
1210,Overload damage bonus,,1386,0.0,1,Overload damage bonus,105,1,1,7
1211,Heat Damage,,1386,0.0,1,Heat Damage,113,1,0,52
1212,Required Thermodynamics Level,,33,0.0,1,Required Thermodynamics Level,140,1,1,7
1213,Heat damage penalty,,1386,0.0,1,Heat damage penalty,105,1,1,52
1214,Maximum Control Distance,"The maximum distance from the control tower, at which structures can be controlled.",0,15000.0,1,Maximum Control Distance,1,1,1,7
1216,Shield Transport CPU Need Bonus,Reduction of CPU need of shield transporters.,0,0.0,0,Shield Transport CPU Need Bonus,105,1,1,2
1218,Energy Transfer Array Power Need,Reduction of power grid needs of energy transfer arrays,0,0.0,0,Energy Transfer Array Power Need,105,1,1,7
1219,Drone Armor Damage Amount Bonus,Bonus to drone armor repair amount,0,0.0,0,Drone Armor Damage Amount Bonus,105,1,1,10
1220,Drone Shield Transport Amount Bonus,Bonus to drone shield transport amount,0,0.0,0,Drone Shield Transport Amount Bonus,105,1,1,10
1221,Jump Delay Duration,Delay in seconds; until you can jump again.,0,0.0,1,Jump Delay Duration,123,1,1,7
1222,Overload optimal range bonus,,1386,0.0,1,Overload optimal range bonus,105,1,1,7
1223,Overload Speed Bonus,,1386,0.0,1,Overload Speed Bonus,105,1,1,7
1224,None,,None,1.0,0,None,None,1,1,52
1225,Overload ECM Bonus,,1386,0.0,1,Overload ECM Bonus,105,1,1,7
1226,Overload ECCM Bonus,,1386,0.0,1,Overload ECCM Bonus,105,1,1,7
1227,Modification of Signature Radius Bonus,Bonus to signatureRadiusBonus,1390,0.0,1,Modification of Signature Radius Bonus,105,1,1,7
1228,Signature Radius Multiplier,Multiplier affecting signatureRadiusMultiplier,0,0.0,1,Signature Radius Multiplier,105,1,1,7
1229,Heat damage modifier,,1386,0.0,1,Heat damage modifier,105,1,1,52
1230,Overload Repair Bonus,,1386,0.0,1,Overload Repair Bonus,105,1,1,7
1231,Overload Shield Boost Bonus,,1386,0.0,1,Overload Shield Boost Bonus,105,1,1,7
1233,Strontium Bay,"Secondary cargo space allowed, meant to supplement capacity. This is currently used exclusively for Strontium storage on starbases.",0,10000.0,1,Strontium Bay,9,1,1,4
1234,None,Survey Scanner Range Bonus,0,0.0,0,None,105,1,1,7
1235,None,Cargo Scanner Range Bonus,0,0.0,0,None,105,1,1,9
1236,None,commandBonusEffective,0,0.0,0,None,105,1,1,7
1237,None,commandBonusAdd,0,0.0,1,None,None,1,1,7
1238,None,commandBonusEffectiveAdd,0,0.0,0,None,None,1,1,9
1239,None,shipBonusORECapital1,0,0.0,0,None,None,1,1,7
1240,None,shipBonusORECapital2,0,0.0,0,None,None,1,1,7
1243,None,shipBonusORECapital3,0,0.0,0,None,None,1,1,7
1244,None,shipBonusORECapital4,0,0.0,0,None,None,1,1,7
1245,Disallow Activation In Warp,Stops the module from being activated if the ship is aligning to warp.,0,0.0,1,Disallow Activation In Warp,137,1,1,7
1246,None,eliteBonusHeavyInterdictors1,0,0.0,0,None,None,1,1,7
1247,None,eliteBonusHeavyInterdictors2,0,0.0,0,None,None,1,1,7
1249,None,eliteBonusElectronicAttackShip1,0,0.0,0,None,None,1,1,7
1250,None,eliteBonusElectronicAttackShip2,0,0.0,0,None,None,1,1,7
1251,None,Security Clearance Level,0,0.0,1,None,None,1,1,7
1252,Uses Covert Cynosural Field Technology,,0,0.0,1,Uses Covert Cynosural Field Technology,137,1,1,7
1253,None,,None,0.0,0,None,None,1,1,17
1254,Cannot Use Stargates,,0,0.0,0,Cannot Use Stargates,None,1,1,7
1255,Drone Damage Bonus,droneDamageBonus,10934,0.0,1,Drone Damage Bonus,105,0,1,10
1256,None,droneHPBonus,0,0.0,1,None,105,1,1,10
1257,None,eliteBonusBlackOps1,0,0.0,0,None,None,1,1,7
1258,None,eliteBonusBlackOps2,0,0.0,0,None,None,1,1,7
1259,Heat Attenuation,,None,1.0,0,Heat Attenuation,None,1,1,52
1261,None,,None,1.0,0,None,None,1,1,52
1262,None,,None,1.0,0,None,None,1,1,52
1263,None,,0,0.0,1,None,127,1,1,7
1264,None,,0,10.0,0,None,None,1,1,9
1265,None,,0,0.0,0,None,None,1,1,9
1266,None,,0,0.0,0,None,None,1,1,9
1267,None,dictates how many hitpoints you can repair per minute,0,10.0,1,None,None,1,1,7
1268,None,,0,0.0,0,None,None,1,1,9
1269,None,eliteBonusViolatorsRole2,0,0.0,0,None,None,1,1,9
1270,Afterburner and Microwarpdrive Thrust Bonus,Afterburner and Microwarpdrive Thrust Bonus,96,0.0,1,Afterburner and Microwarpdrive Thrust Bonus,105,1,1,7
1271,Drone Bandwidth,,2987,0.0,1,Drone Bandwidth,128,1,1,10
1272,Bandwidth Needed,,2987,0.0,1,Bandwidth Needed,128,1,1,10
1273,None,,0,0.0,1,None,None,1,1,10
1274,Assisted Mining Bonus,,0,0.0,1,Assisted Mining Bonus,111,1,1,7
1275,None,,0,1.0,1,None,None,1,1,10
1276,None,,0,5.0,0,None,None,1,1,9
1277,None,,0,0.5,1,None,None,1,1,7
1278,None,,0,0.0,0,None,None,1,1,10
1279,None,eliteBonusViolatorsRole3,0,0.0,0,None,None,1,1,9
1280,None,,0,0.0,0,None,None,1,1,9
1281,Ship Warp Speed,Just for the UI to display the ship warp speed.,3759,0.0,1,Ship Warp Speed,144,1,1,17
